disease_name,disease_name_clean,pathogen,pathogen_tax_id,pathogen_type,pheic_risk,pathogen_family,pathogen_genus,screen_status,priority_tier,likely_vector_group,screening_source_key,screening_basis,disease_rows_in_network,host_count_in_network,candidate_vector_species,candidate_vector_genus,candidate_vector_family,candidate_vector_group,vector_status,evidence_type,evidence_strength,source_org,source_title,source_url,source_accessed,notes,next_action,assignment_basis,vector_evidence_basis,vector_record_sources,vector_supporting_row_count
Rift Valley fever,Rift Valley fever,Phlebovirus riftense,3052676,virus,High,phenuiviridae,phlebovirus,clear,1_high,mosquito,WHO_Rift_Valley_fever_fact_sheet,Recognised mosquito-borne disease in the first-pass screening.,17,17,Culex univittatus,Culex,,mosquito,inherited_from_disease_level,disease_vector_evidence,probable,,,,,Start species-level lookup with mosquito vectors and note livestock context.,prioritise_vector_lookup,disease_level_inherited,review,lit_review,2
Rift Valley fever,Rift Valley fever,Phlebovirus riftense,3052676,virus,High,phenuiviridae,phlebovirus,clear,1_high,mosquito,WHO_Rift_Valley_fever_fact_sheet,Recognised mosquito-borne disease in the first-pass screening.,17,17,Culex zombaensis,Culex,,mosquito,inherited_from_disease_level,disease_vector_evidence,candidate,,,,,Start species-level lookup with mosquito vectors and note livestock context.,prioritise_vector_lookup,disease_level_inherited,efsa_appendix_g,EFSA,1
Rift Valley fever,Rift Valley fever,Phlebovirus riftense,3052676,virus,High,phenuiviridae,phlebovirus,clear,1_high,mosquito,WHO_Rift_Valley_fever_fact_sheet,Recognised mosquito-borne disease in the first-pass screening.,17,17,Culiseta inornata,Culiseta,,mosquito,inherited_from_disease_level,disease_vector_evidence,candidate,,,,,Start species-level lookup with mosquito vectors and note livestock context.,prioritise_vector_lookup,disease_level_inherited,efsa_appendix_g,EFSA,1
Rift Valley fever,Rift Valley fever,Phlebovirus riftense,3052676,virus,High,phenuiviridae,phlebovirus,clear,1_high,mosquito,WHO_Rift_Valley_fever_fact_sheet,Recognised mosquito-borne disease in the first-pass screening.,17,17,Eretmapodites chrysogaster sensu lato,Eretmapodites,,mosquito,inherited_from_disease_level,disease_vector_evidence,weak,,,,,Start species-level lookup with mosquito vectors and note livestock context.,prioritise_vector_lookup,disease_level_inherited,review,lit_review,1
Rift Valley fever,Rift Valley fever,Phlebovirus riftense,3052676,virus,High,phenuiviridae,phlebovirus,clear,1_high,mosquito,WHO_Rift_Valley_fever_fact_sheet,Recognised mosquito-borne disease in the first-pass screening.,17,17,Eretmapodites quinquevittatus,Eretmapodites,,mosquito,inherited_from_disease_level,disease_vector_evidence,candidate,,,,,Start species-level lookup with mosquito vectors and note livestock context.,prioritise_vector_lookup,disease_level_inherited,review,lit_review,2
Rift Valley fever,Rift Valley fever,Phlebovirus riftense,3052676,virus,High,phenuiviridae,phlebovirus,clear,1_high,mosquito,WHO_Rift_Valley_fever_fact_sheet,Recognised mosquito-borne disease in the first-pass screening.,17,17,Mansonia africana,Mansonia,,mosquito,inherited_from_disease_level,disease_vector_evidence,probable,,,,,Start species-level lookup with mosquito vectors and note livestock context.,prioritise_vector_lookup,disease_level_inherited,review,lit_review,2
Rift Valley fever,Rift Valley fever,Phlebovirus riftense,3052676,virus,High,phenuiviridae,phlebovirus,clear,1_high,mosquito,WHO_Rift_Valley_fever_fact_sheet,Recognised mosquito-borne disease in the first-pass screening.,17,17,Mansonia dyari,Mansonia,,mosquito,inherited_from_disease_level,disease_vector_evidence,candidate,,,,,Start species-level lookup with mosquito vectors and note livestock context.,prioritise_vector_lookup,disease_level_inherited,review,lit_review,1
Rift Valley fever,Rift Valley fever,Phlebovirus riftense,3052676,virus,High,phenuiviridae,phlebovirus,clear,1_high,mosquito,WHO_Rift_Valley_fever_fact_sheet,Recognised mosquito-borne disease in the first-pass screening.,17,17,Mansonia uniformis,Mansonia,,mosquito,inherited_from_disease_level,disease_vector_evidence,probable,,,,,Start species-level lookup with mosquito vectors and note livestock context.,prioritise_vector_lookup,disease_level_inherited,review,lit_review,3
Rift Valley fever,Rift Valley fever,Phlebovirus riftense,3052676,virus,High,phenuiviridae,phlebovirus,clear,1_high,mosquito,WHO_Rift_Valley_fever_fact_sheet,Recognised mosquito-borne disease in the first-pass screening.,17,17,Ochlerotatus caballus,Ochlerotatus,,mosquito,inherited_from_disease_level,disease_vector_evidence,weak,,,,,Start species-level lookup with mosquito vectors and note livestock context.,prioritise_vector_lookup,disease_level_inherited,review,lit_review,1
Rift Valley fever,Rift Valley fever,Phlebovirus riftense,3052676,virus,High,phenuiviridae,phlebovirus,clear,1_high,mosquito,WHO_Rift_Valley_fever_fact_sheet,Recognised mosquito-borne disease in the first-pass screening.,17,17,Ochlerotatus juppi,Ochlerotatus,,mosquito,inherited_from_disease_level,disease_vector_evidence,weak,,,,,Start species-level lookup with mosquito vectors and note livestock context.,prioritise_vector_lookup,disease_level_inherited,review,lit_review,1
Rift Valley fever,Rift Valley fever,Phlebovirus riftense,3052676,virus,High,phenuiviridae,phlebovirus,clear,1_high,mosquito,WHO_Rift_Valley_fever_fact_sheet,Recognised mosquito-borne disease in the first-pass screening.,17,17,Psorophora ferox,Psorophora,,mosquito,inherited_from_disease_level,disease_vector_evidence,probable,,,,,Start species-level lookup with mosquito vectors and note livestock context.,prioritise_vector_lookup,disease_level_inherited,review,lit_review,1
Rift Valley fever,Rift Valley fever,Phlebovirus riftense,3052676,virus,High,phenuiviridae,phlebovirus,clear,1_high,mosquito,WHO_Rift_Valley_fever_fact_sheet,Recognised mosquito-borne disease in the first-pass screening.,17,17,Stegomyia albopicta,Stegomyia,,mosquito,inherited_from_disease_level,disease_vector_evidence,probable,,,,,Start species-level lookup with mosquito vectors and note livestock context.,prioritise_vector_lookup,disease_level_inherited,lab,lit_review,1
Rift Valley fever,Rift Valley fever,Phlebovirus riftense,3052676,virus,High,phenuiviridae,phlebovirus,clear,1_high,mosquito,WHO_Rift_Valley_fever_fact_sheet,Recognised mosquito-borne disease in the first-pass screening.,17,17,Amblyomma variegatum,Amblyomma,,tick,inherited_from_disease_level,disease_vector_evidence,weak,,,,,Start species-level lookup with mosquito vectors and note livestock context.,prioritise_vector_lookup,disease_level_inherited,review,lit_review,1
Rift Valley fever,Rift Valley fever,Phlebovirus riftense,3052676,virus,High,phenuiviridae,phlebovirus,clear,1_high,mosquito,WHO_Rift_Valley_fever_fact_sheet,Recognised mosquito-borne disease in the first-pass screening.,17,17,Rhipicephalus appendiculatus,Rhipicephalus,,tick,inherited_from_disease_level,disease_vector_evidence,weak,,,,,Start species-level lookup with mosquito vectors and note livestock context.,prioritise_vector_lookup,disease_level_inherited,review,lit_review,1
Severe fever with thrombocytopenia syndrome (SFTS),Severe fever with thrombocytopenia syndrome (SFTS),Bandavirus dabieense,1933190,virus,High,phenuiviridae,bandavirus,clear,1_high,tick,CDC_EID_SFTS_tickborne_article,Recognised tick-borne zoonosis in the first-pass screening.,1,1,Amblyomma testudinarium,Amblyomma,,tick,inherited_from_disease_level,disease_vector_evidence,confirmed,,,,,Start species-level lookup with Haemaphysalis and related ticks.,prioritise_vector_lookup,disease_level_inherited,field,lit_review,5
Severe fever with thrombocytopenia syndrome (SFTS),Severe fever with thrombocytopenia syndrome (SFTS),Bandavirus dabieense,2748958,virus,High,phenuiviridae,bandavirus,clear,1_high,tick,CDC_EID_SFTS_tickborne_article,Recognised tick-borne zoonosis in the first-pass screening.,34,32,Amblyomma testudinarium,Amblyomma,,tick,inherited_from_disease_level,disease_vector_evidence,confirmed,,,,,Start species-level lookup with Haemaphysalis and related ticks.,prioritise_vector_lookup,disease_level_inherited,field,lit_review,5
Severe fever with thrombocytopenia syndrome (SFTS),Severe fever with thrombocytopenia syndrome (SFTS),Bandavirus dabieense,1933190,virus,High,phenuiviridae,bandavirus,clear,1_high,tick,CDC_EID_SFTS_tickborne_article,Recognised tick-borne zoonosis in the first-pass screening.,1,1,Dermacentor nuttalli,Dermacentor,,tick,inherited_from_disease_level,disease_vector_evidence,weak,,,,,Start species-level lookup with Haemaphysalis and related ticks.,prioritise_vector_lookup,disease_level_inherited,review,lit_review,1
Severe fever with thrombocytopenia syndrome (SFTS),Severe fever with thrombocytopenia syndrome (SFTS),Bandavirus dabieense,2748958,virus,High,phenuiviridae,bandavirus,clear,1_high,tick,CDC_EID_SFTS_tickborne_article,Recognised tick-borne zoonosis in the first-pass screening.,34,32,Dermacentor nuttalli,Dermacentor,,tick,inherited_from_disease_level,disease_vector_evidence,weak,,,,,Start species-level lookup with Haemaphysalis and related ticks.,prioritise_vector_lookup,disease_level_inherited,review,lit_review,1
Severe fever with thrombocytopenia syndrome (SFTS),Severe fever with thrombocytopenia syndrome (SFTS),Bandavirus dabieense,1933190,virus,High,phenuiviridae,bandavirus,clear,1_high,tick,CDC_EID_SFTS_tickborne_article,Recognised tick-borne zoonosis in the first-pass screening.,1,1,Dermacentor silvarum,Dermacentor,,tick,inherited_from_disease_level,disease_vector_evidence,weak,,,,,Start species-level lookup with Haemaphysalis and related ticks.,prioritise_vector_lookup,disease_level_inherited,lab,lit_review,2
Severe fever with thrombocytopenia syndrome (SFTS),Severe fever with thrombocytopenia syndrome (SFTS),Bandavirus dabieense,2748958,virus,High,phenuiviridae,bandavirus,clear,1_high,tick,CDC_EID_SFTS_tickborne_article,Recognised tick-borne zoonosis in the first-pass screening.,34,32,Dermacentor silvarum,Dermacentor,,tick,inherited_from_disease_level,disease_vector_evidence,weak,,,,,Start species-level lookup with Haemaphysalis and related ticks.,prioritise_vector_lookup,disease_level_inherited,lab,lit_review,2
Severe fever with thrombocytopenia syndrome (SFTS),Severe fever with thrombocytopenia syndrome (SFTS),Bandavirus dabieense,1933190,virus,High,phenuiviridae,bandavirus,clear,1_high,tick,CDC_EID_SFTS_tickborne_article,Recognised tick-borne zoonosis in the first-pass screening.,1,1,Haemaphysalis concinna,Haemaphysalis,,tick,inherited_from_disease_level,disease_vector_evidence,weak,,,,,Start species-level lookup with Haemaphysalis and related ticks.,prioritise_vector_lookup,disease_level_inherited,review,lit_review,2
Severe fever with thrombocytopenia syndrome (SFTS),Severe fever with thrombocytopenia syndrome (SFTS),Bandavirus dabieense,2748958,virus,High,phenuiviridae,bandavirus,clear,1_high,tick,CDC_EID_SFTS_tickborne_article,Recognised tick-borne zoonosis in the first-pass screening.,34,32,Haemaphysalis concinna,Haemaphysalis,,tick,inherited_from_disease_level,disease_vector_evidence,weak,,,,,Start species-level lookup with Haemaphysalis and related ticks.,prioritise_vector_lookup,disease_level_inherited,review,lit_review,2
Severe fever with thrombocytopenia syndrome (SFTS),Severe fever with thrombocytopenia syndrome (SFTS),Bandavirus dabieense,1933190,virus,High,phenuiviridae,bandavirus,clear,1_high,tick,CDC_EID_SFTS_tickborne_article,Recognised tick-borne zoonosis in the first-pass screening.,1,1,Haemaphysalis flava,Haemaphysalis,,tick,inherited_from_disease_level,disease_vector_evidence,confirmed,,,,,Start species-level lookup with Haemaphysalis and related ticks.,prioritise_vector_lookup,disease_level_inherited,review,lit_review,6
Severe fever with thrombocytopenia syndrome (SFTS),Severe fever with thrombocytopenia syndrome (SFTS),Bandavirus dabieense,2748958,virus,High,phenuiviridae,bandavirus,clear,1_high,tick,CDC_EID_SFTS_tickborne_article,Recognised tick-borne zoonosis in the first-pass screening.,34,32,Haemaphysalis flava,Haemaphysalis,,tick,inherited_from_disease_level,disease_vector_evidence,confirmed,,,,,Start species-level lookup with Haemaphysalis and related ticks.,prioritise_vector_lookup,disease_level_inherited,review,lit_review,6
Severe fever with thrombocytopenia syndrome (SFTS),Severe fever with thrombocytopenia syndrome (SFTS),Bandavirus dabieense,1933190,virus,High,phenuiviridae,bandavirus,clear,1_high,tick,CDC_EID_SFTS_tickborne_article,Recognised tick-borne zoonosis in the first-pass screening.,1,1,Haemaphysalis formosensis,Haemaphysalis,,tick,inherited_from_disease_level,disease_vector_evidence,candidate,,,,,Start species-level lookup with Haemaphysalis and related ticks.,prioritise_vector_lookup,disease_level_inherited,field,lit_review,3
Severe fever with thrombocytopenia syndrome (SFTS),Severe fever with thrombocytopenia syndrome (SFTS),Bandavirus dabieense,2748958,virus,High,phenuiviridae,bandavirus,clear,1_high,tick,CDC_EID_SFTS_tickborne_article,Recognised tick-borne zoonosis in the first-pass screening.,34,32,Haemaphysalis formosensis,Haemaphysalis,,tick,inherited_from_disease_level,disease_vector_evidence,candidate,,,,,Start species-level lookup with Haemaphysalis and related ticks.,prioritise_vector_lookup,disease_level_inherited,field,lit_review,3
Severe fever with thrombocytopenia syndrome (SFTS),Severe fever with thrombocytopenia syndrome (SFTS),Bandavirus dabieense,1933190,virus,High,phenuiviridae,bandavirus,clear,1_high,tick,CDC_EID_SFTS_tickborne_article,Recognised tick-borne zoonosis in the first-pass screening.,1,1,Haemaphysalis hystricis,Haemaphysalis,,tick,inherited_from_disease_level,disease_vector_evidence,probable,,,,,Start species-level lookup with Haemaphysalis and related ticks.,prioritise_vector_lookup,disease_level_inherited,field,lit_review,3
Severe fever with thrombocytopenia syndrome (SFTS),Severe fever with thrombocytopenia syndrome (SFTS),Bandavirus dabieense,2748958,virus,High,phenuiviridae,bandavirus,clear,1_high,tick,CDC_EID_SFTS_tickborne_article,Recognised tick-borne zoonosis in the first-pass screening.,34,32,Haemaphysalis hystricis,Haemaphysalis,,tick,inherited_from_disease_level,disease_vector_evidence,probable,,,,,Start species-level lookup with Haemaphysalis and related ticks.,prioritise_vector_lookup,disease_level_inherited,field,lit_review,3
Severe fever with thrombocytopenia syndrome (SFTS),Severe fever with thrombocytopenia syndrome (SFTS),Bandavirus dabieense,1933190,virus,High,phenuiviridae,bandavirus,clear,1_high,tick,CDC_EID_SFTS_tickborne_article,Recognised tick-borne zoonosis in the first-pass screening.,1,1,Haemaphysalis japonica,Haemaphysalis,,tick,inherited_from_disease_level,disease_vector_evidence,weak,,,,,Start species-level lookup with Haemaphysalis and related ticks.,prioritise_vector_lookup,disease_level_inherited,review,lit_review,1
Severe fever with thrombocytopenia syndrome (SFTS),Severe fever with thrombocytopenia syndrome (SFTS),Bandavirus dabieense,2748958,virus,High,phenuiviridae,bandavirus,clear,1_high,tick,CDC_EID_SFTS_tickborne_article,Recognised tick-borne zoonosis in the first-pass screening.,34,32,Haemaphysalis japonica,Haemaphysalis,,tick,inherited_from_disease_level,disease_vector_evidence,weak,,,,,Start species-level lookup with Haemaphysalis and related ticks.,prioritise_vector_lookup,disease_level_inherited,review,lit_review,1
Severe fever with thrombocytopenia syndrome (SFTS),Severe fever with thrombocytopenia syndrome (SFTS),Bandavirus dabieense,1933190,virus,High,phenuiviridae,bandavirus,clear,1_high,tick,CDC_EID_SFTS_tickborne_article,Recognised tick-borne zoonosis in the first-pass screening.,1,1,Haemaphysalis longicornis,Haemaphysalis,,tick,inherited_from_disease_level,disease_vector_evidence,confirmed,,,,,Start species-level lookup with Haemaphysalis and related ticks.,prioritise_vector_lookup,disease_level_inherited,review,lit_review,8
