host_tax_id,vector_join_key,host,host_class,host_order,host_family,vector_species,vector_taxon_rank,vector_species_needs_review,vector_name_taxonomy_examples,source_platform_examples,source_dataset_examples,interaction_type_examples,country_examples,review_reason_examples,record_count
9612,rhipicephalus decoloratus,Canis lupus,mammalia,carnivora,canidae,Rhipicephalus decoloratus,species,FALSE,Rhipicephalus decoloratus,VectorMap,TickMap,on_host_occurrence,"Benin; Congo, The Democratic Republic of The; Cote D'Ivoire; Guinea; Senegal; Sudan; Zambia",,11
9612,rhipicephalus duttoni,Canis lupus,mammalia,carnivora,canidae,Rhipicephalus duttoni,species,FALSE,Rhipicephalus duttoni,VectorMap,TickMap,on_host_occurrence,"Congo, The Democratic Republic of The",,1
9612,rhipicephalus evertsi,Canis lupus,mammalia,carnivora,canidae,Rhipicephalus evertsi,infraspecific,FALSE,Rhipicephalus evertsi evertsi,VectorMap,TickMap,on_host_occurrence,"Congo, The Democratic Republic of The; Mali; Sudan",,4
9612,rhipicephalus geigyi,Canis lupus,mammalia,carnivora,canidae,Rhipicephalus geigyi,species,FALSE,Rhipicephalus geigyi,VectorMap,TickMap,on_host_occurrence,Cote D'Ivoire; Nigeria; Sierra Leone,,9
9612,rhipicephalus haemaphysaloides,Canis lupus,mammalia,carnivora,canidae,Rhipicephalus haemaphysaloides,species,FALSE,Rhipicephalus haemaphysaloides,VectorMap,TickMap,on_host_occurrence,LAO PEOPLE'S DEMOCRATIC REPUBLIC,,1
9612,rhipicephalus interventus,Canis lupus,mammalia,carnivora,canidae,Rhipicephalus interventus,species,FALSE,Rhipicephalus interventus,VectorMap,TickMap,on_host_occurrence,Zambia,,2
9612,rhipicephalus kochi,Canis lupus,mammalia,carnivora,canidae,Rhipicephalus kochi,species,FALSE,Rhipicephalus kochi,VectorMap,TickMap,on_host_occurrence,Kenya,,1
9612,rhipicephalus longus,Canis lupus,mammalia,carnivora,canidae,Rhipicephalus longus,species,FALSE,Rhipicephalus longus,VectorMap,TickMap,on_host_occurrence,"Angola; Cameroon; Congo, The Democratic Republic of The",,6
9612,rhipicephalus lunulatus,Canis lupus,mammalia,carnivora,canidae,Rhipicephalus lunulatus,species,FALSE,Rhipicephalus lunulatus,VectorMap,TickMap,on_host_occurrence,Angola; Cote D'Ivoire; South Africa,,6
9612,rhipicephalus masseyi,Canis lupus,mammalia,carnivora,canidae,Rhipicephalus masseyi,species,FALSE,Rhipicephalus masseyi,VectorMap,TickMap,on_host_occurrence,Malawi,,1
9612,rhipicephalus microplus,Canis lupus,mammalia,carnivora,canidae,Rhipicephalus microplus,species,FALSE,Rhipicephalus microplus,VectorMap,TickMap,on_host_occurrence,Australia,,1
9612,rhipicephalus muhsamae,Canis lupus,mammalia,carnivora,canidae,Rhipicephalus muhsamae,species,FALSE,Rhipicephalus muhsamae,VectorMap,TickMap,on_host_occurrence,Nigeria,,1
9612,rhipicephalus pravus,Canis lupus,mammalia,carnivora,canidae,Rhipicephalus pravus,species,FALSE,Rhipicephalus pravus,VectorMap,TickMap,on_host_occurrence,Sudan,,2
9612,rhipicephalus pulchellus,Canis lupus,mammalia,carnivora,canidae,Rhipicephalus pulchellus,species,FALSE,Rhipicephalus pulchellus,VectorMap,TickMap,on_host_occurrence,Ethiopia; Kenya; Somalia,,3
9612,rhipicephalus punctatus,Canis lupus,mammalia,carnivora,canidae,Rhipicephalus punctatus,species,FALSE,Rhipicephalus punctatus,VectorMap,TickMap,on_host_occurrence,Zambia,,1
9612,rhipicephalus pusillus,Canis lupus,mammalia,carnivora,canidae,Rhipicephalus pusillus,species,FALSE,Rhipicephalus pusillus,VectorMap,TickMap,on_host_occurrence,Georgia,,8
9612,rhipicephalus rossicus,Canis lupus,mammalia,carnivora,canidae,Rhipicephalus rossicus,species,FALSE,Rhipicephalus rossicus,VectorMap,TickMap,on_host_occurrence,Georgia,,12
9612,rhipicephalus sanguines,Canis lupus,mammalia,carnivora,canidae,Rhipicephalus sanguines,species,FALSE,Rhipicephalus sanguines,VectorMap,TickMap,on_host_occurrence,United States of America,,4
9612,rhipicephalus sanguineus,Canis lupus,mammalia,carnivora,canidae,Rhipicephalus sanguineus,species,FALSE,Rhipicephalus sanguineus,VectorMap,TickMap,on_host_occurrence,"Algeria; Angola; Argentina; Australia; Benin; Burkina Faso; Cameroon; Central African Republic; Chad; Congo, The Democratic Republic of The; Cote D'Ivoire; Djibouti; Egypt; Gambia; Georgia; Ghana; Guinea; Kenya; Malawi; Mali; Mexico; Morocco; Niger; Nigeria; Peru; Senegal; Sierra Leone; Somalia; South Africa; Sudan; Tanzania, United Republic of; Tunisia; Uganda; United States of America; Zambia",,673
9612,rhipicephalus senegalensis,Canis lupus,mammalia,carnivora,canidae,Rhipicephalus senegalensis,species,FALSE,Rhipicephalus senegalensis,VectorMap,TickMap,on_host_occurrence,Angola; Benin; Burkina Faso; Cote D'Ivoire; Guinea-Bissau; Nigeria; Senegal; Sierra Leone; Sudan,,20
9612,rhipicephalus simus,Canis lupus,mammalia,carnivora,canidae,Rhipicephalus simus,species,FALSE,Rhipicephalus simus,VectorMap,TickMap,on_host_occurrence,"Botswana; Burkina Faso; Congo, The Democratic Republic of The; Kenya; Malawi; Nigeria; Senegal; Somalia; South Africa; Sudan; Zambia; Zimbabwe",,374
9612,rhipicephalus sulcatus,Canis lupus,mammalia,carnivora,canidae,Rhipicephalus sulcatus,species,FALSE,Rhipicephalus sulcatus,VectorMap,TickMap,on_host_occurrence,Cote D'Ivoire; Zambia,,8
9612,rhipicephalus supertritus,Canis lupus,mammalia,carnivora,canidae,Rhipicephalus supertritus,species,FALSE,Rhipicephalus supertritus,VectorMap,TickMap,on_host_occurrence,Sudan; Zimbabwe,,7
9612,rhipicephalus tricuspis,Canis lupus,mammalia,carnivora,canidae,Rhipicephalus tricuspis,species,FALSE,Rhipicephalus tricuspis,VectorMap,TickMap,on_host_occurrence,"Benin; Congo, The Democratic Republic of The; Zambia",,3
9612,rhipicephalus turanicus,Canis lupus,mammalia,carnivora,canidae,Rhipicephalus turanicus,species,FALSE,Rhipicephalus turanicus,VectorMap,TickMap,on_host_occurrence,Djibouti; Georgia; Morocco,,108
9612,rhipicephalus ziemanni,Canis lupus,mammalia,carnivora,canidae,Rhipicephalus ziemanni,species,FALSE,Rhipicephalus ziemanni,VectorMap,TickMap,on_host_occurrence,Cote D'Ivoire,,5
9612,runchomyia theobaldi,Canis lupus,mammalia,carnivora,canidae,Runchomyia theobaldi,species,FALSE,Runchomyia theobaldi,VectorMap,BloodMealMap,blood_meal,Brazil,,1
9612,verrallina carmenti,Canis lupus,mammalia,carnivora,canidae,Verrallina carmenti,species,FALSE,Verrallina carmenti,VectorMap,BloodMealMap,blood_meal,Australia,,1
9615,gambiae species complex,Canis lupus,mammalia,carnivora,canidae,gambiae species complex,complex,TRUE,gambiae species complex,MapVEu,MapVEu,blood_meal,Tanzania,vector_complex,2
68725,echidnophaga gallinacea,Canis mesomelas,,,,Echidnophaga gallinacea,species,FALSE,Echidnophaga gallinacea,VectorMap,FleaMap,on_host_occurrence,Botswana,,99
68725,haemaphysalis aciculifer,Canis mesomelas,,,,Haemaphysalis aciculifer,species,FALSE,Haemaphysalis aciculifer,VectorMap,TickMap,on_host_occurrence,Kenya,,1
68725,haemaphysalis leachi,Canis mesomelas,,,,Haemaphysalis leachi,species,FALSE,Haemaphysalis leachi,VectorMap,TickMap,on_host_occurrence,Ethiopia; Sudan,,2
68725,haemaphysalis paraleachi,Canis mesomelas,,,,Haemaphysalis paraleachi,species,FALSE,Haemaphysalis paraleachi,VectorMap,TickMap,on_host_occurrence,Kenya; Sudan,,2
68725,haemaphysalis spinulosa,Canis mesomelas,,,,Haemaphysalis spinulosa,species,FALSE,Haemaphysalis spinulosa,VectorMap,TickMap,on_host_occurrence,Sudan,,1
68725,rhipicephalus simus,Canis mesomelas,,,,Rhipicephalus simus,species,FALSE,Rhipicephalus simus,VectorMap,TickMap,on_host_occurrence,Ethiopia,,1
9925,aedes vexans,Capra hircus,mammalia,artiodactyla,bovidae,Aedes vexans,species,FALSE,Aedes vexans,VectorMap,BloodMealMap,blood_meal,Japan; Unites States,,2
9925,amblyomma astrion,Capra hircus,mammalia,artiodactyla,bovidae,Amblyomma astrion,species,FALSE,Amblyomma astrion,VectorMap,TickMap,on_host_occurrence,Angola,,1
9925,amblyomma gemma,Capra hircus,mammalia,artiodactyla,bovidae,Amblyomma gemma,species,FALSE,Amblyomma gemma,VectorMap,TickMap,on_host_occurrence,Kenya,,4
9925,amblyomma hebraeum,Capra hircus,mammalia,artiodactyla,bovidae,Amblyomma hebraeum,species,FALSE,Amblyomma hebraeum,VectorMap,TickMap,on_host_occurrence,Kenya; South Africa,,4
9925,amblyomma lepidum,Capra hircus,mammalia,artiodactyla,bovidae,Amblyomma lepidum,species,FALSE,Amblyomma lepidum,VectorMap,TickMap,on_host_occurrence,Kenya; Sudan,,4
9925,amblyomma maculatum,Capra hircus,mammalia,artiodactyla,bovidae,Amblyomma maculatum,species,FALSE,Amblyomma maculatum,VectorMap,TickMap,on_host_occurrence,United States of America,,8
9925,amblyomma marmoreum,Capra hircus,mammalia,artiodactyla,bovidae,Amblyomma marmoreum,species,FALSE,Amblyomma marmoreum,VectorMap,TickMap,on_host_occurrence,South Africa,,1
9925,amblyomma nuttalli,Capra hircus,mammalia,artiodactyla,bovidae,Amblyomma nuttalli,species,FALSE,Amblyomma nuttalli,VectorMap,TickMap,on_host_occurrence,"Tanzania, United Republic of",,3
9925,amblyomma variegatum,Capra hircus,mammalia,artiodactyla,bovidae,Amblyomma variegatum,species,FALSE,Amblyomma variegatum,VectorMap,TickMap,on_host_occurrence,"Burkina Faso; Congo, The Democratic Republic of The; Cote D'Ivoire; Guinea-Bissau; Kenya; Malawi; Senegal; Sierra Leone; South Africa; Sudan; Uganda; Zambia",,24
9925,anopheles arabiensis,Capra hircus,mammalia,artiodactyla,bovidae,Anopheles arabiensis,species,FALSE,Anopheles arabiensis,MapVEu,MapVEu,blood_meal,Ethiopia; Ghana; Kenya,,16
9925,anopheles coluzzii,Capra hircus,mammalia,artiodactyla,bovidae,Anopheles coluzzii,species,FALSE,Anopheles coluzzii,MapVEu,MapVEu,blood_meal,Ghana,,8
9925,anopheles coustani,Capra hircus,mammalia,artiodactyla,bovidae,Anopheles coustani,species,FALSE,Anopheles coustani,MapVEu,MapVEu,blood_meal,Ethiopia; Kenya,,3
9925,anopheles darlingi,Capra hircus,mammalia,artiodactyla,bovidae,Anopheles darlingi,species,FALSE,Anopheles darlingi,MapVEu,MapVEu,blood_meal,Peru,,4416
9925,anopheles funestus,Capra hircus,mammalia,artiodactyla,bovidae,Anopheles funestus,species,FALSE,Anopheles funestus,MapVEu,MapVEu,blood_meal,Kenya,,3
9925,anopheles gambiae,Capra hircus,mammalia,artiodactyla,bovidae,Anopheles gambiae,species,FALSE,Anopheles gambiae,MapVEu,MapVEu,blood_meal,Ghana; Kenya; Madagascar,,12
9925,anopheles lesteri,Capra hircus,mammalia,artiodactyla,bovidae,Anopheles lesteri,species,FALSE,Anopheles lesteri,VectorMap,BloodMealMap,blood_meal,Japan,,1
9925,anopheles pharoensis,Capra hircus,mammalia,artiodactyla,bovidae,Anopheles pharoensis,species,FALSE,Anopheles pharoensis,MapVEu,MapVEu,blood_meal,Ethiopia,,2
9925,anopheles sinensis,Capra hircus,mammalia,artiodactyla,bovidae,Anopheles sinensis,species,FALSE,Anopheles sinensis,VectorMap,BloodMealMap,blood_meal,Japan,,2
9925,armigeres subalbatus,Capra hircus,mammalia,artiodactyla,bovidae,Armigeres subalbatus,species,FALSE,Armigeres subalbatus,VectorMap,BloodMealMap,blood_meal,Japan,,1
9925,ctenocephalides canis,Capra hircus,mammalia,artiodactyla,bovidae,Ctenocephalides canis,species,FALSE,Ctenocephalides canis,VectorMap,FleaMap,on_host_occurrence,India,,1
9925,culex mimeticus,Capra hircus,mammalia,artiodactyla,bovidae,Culex mimeticus,species,FALSE,Culex mimeticus,VectorMap,BloodMealMap,blood_meal,Japan,,1
9925,dermacentor nuttalli,Capra hircus,mammalia,artiodactyla,bovidae,Dermacentor nuttalli,species,FALSE,Dermacentor nuttalli,VectorMap,TickMap,on_host_occurrence,Mongolia,,32
9925,haemaphysalis aciculifer,Capra hircus,mammalia,artiodactyla,bovidae,Haemaphysalis aciculifer,species,FALSE,Haemaphysalis aciculifer,VectorMap,TickMap,on_host_occurrence,Kenya; South Africa; Zimbabwe,,8
9925,haemaphysalis hoodi,Capra hircus,mammalia,artiodactyla,bovidae,Haemaphysalis hoodi,species,FALSE,Haemaphysalis hoodi,VectorMap,TickMap,on_host_occurrence,Cote D'Ivoire,,2
9925,haemaphysalis leachi,Capra hircus,mammalia,artiodactyla,bovidae,Haemaphysalis leachi,species,FALSE,Haemaphysalis leachi,VectorMap,TickMap,on_host_occurrence,"Congo, The Democratic Republic of The; Rwanda; Sierra Leone; South Africa; Zambia",,6
9925,haemaphysalis longicornis,Capra hircus,mammalia,artiodactyla,bovidae,Haemaphysalis longicornis,species,FALSE,Haemaphysalis longicornis,VectorMap,TickMap,on_host_occurrence,United States of America,,16
9925,haemaphysalis parmata,Capra hircus,mammalia,artiodactyla,bovidae,Haemaphysalis parmata,species,FALSE,Haemaphysalis parmata,VectorMap,TickMap,on_host_occurrence,Cameroon; Cote D'Ivoire,,2
9925,haemaphysalis parva,Capra hircus,mammalia,artiodactyla,bovidae,Haemaphysalis parva,species,FALSE,Haemaphysalis parva,VectorMap,TickMap,on_host_occurrence,Libyan Arab Jamahiriya,,2
9925,haemaphysalis silacea,Capra hircus,mammalia,artiodactyla,bovidae,Haemaphysalis silacea,species,FALSE,Haemaphysalis silacea,VectorMap,TickMap,on_host_occurrence,South Africa,,1
9925,haemaphysalis sulcata,Capra hircus,mammalia,artiodactyla,bovidae,Haemaphysalis sulcata,species,FALSE,Haemaphysalis sulcata,VectorMap,TickMap,on_host_occurrence,Morocco,,1
9925,hyalomma anatolicum,Capra hircus,mammalia,artiodactyla,bovidae,Hyalomma anatolicum,species,FALSE,Hyalomma anatolicum,VectorMap,TickMap,on_host_occurrence,Sudan,,8
9925,hyalomma dromedarii,Capra hircus,mammalia,artiodactyla,bovidae,Hyalomma dromedarii,species,FALSE,Hyalomma dromedarii,VectorMap,TickMap,on_host_occurrence,Djibouti; Sudan,,2
9925,hyalomma excavatum,Capra hircus,mammalia,artiodactyla,bovidae,Hyalomma excavatum,species,FALSE,Hyalomma excavatum,VectorMap,TickMap,on_host_occurrence,Djibouti; Libyan Arab Jamahiriya,,2
9925,hyalomma impeltatum,Capra hircus,mammalia,artiodactyla,bovidae,Hyalomma impeltatum,species,FALSE,Hyalomma impeltatum,VectorMap,TickMap,on_host_occurrence,Mauritania; Morocco; Senegal,,4
9925,hyalomma impressum,Capra hircus,mammalia,artiodactyla,bovidae,Hyalomma impressum,species,FALSE,Hyalomma impressum,VectorMap,TickMap,on_host_occurrence,South Africa,,1
9925,hyalomma marginatum,Capra hircus,mammalia,artiodactyla,bovidae,Hyalomma marginatum,species,FALSE,Hyalomma marginatum,VectorMap,TickMap,on_host_occurrence,Kenya; Morocco,,3
9925,hyalomma rufipes,Capra hircus,mammalia,artiodactyla,bovidae,Hyalomma rufipes,species,FALSE,Hyalomma rufipes,VectorMap,TickMap,on_host_occurrence,South Africa; Sudan; Zambia,,3
9925,hyalomma truncatum,Capra hircus,mammalia,artiodactyla,bovidae,Hyalomma truncatum,species,FALSE,Hyalomma truncatum,VectorMap,TickMap,on_host_occurrence,"Botswana; Congo, The Democratic Republic of The; Djibouti; Kenya; Nigeria; Senegal; South Africa; Sudan; Zambia",,20
9925,ixodes cumulatimpunctatus,Capra hircus,mammalia,artiodactyla,bovidae,Ixodes cumulatimpunctatus,species,FALSE,Ixodes cumulatimpunctatus,VectorMap,TickMap,on_host_occurrence,"Congo, The Democratic Republic of The",,1
9925,ixodes lewisi,Capra hircus,mammalia,artiodactyla,bovidae,Ixodes lewisi,species,FALSE,Ixodes lewisi,VectorMap,TickMap,on_host_occurrence,Kenya,,1
9925,ixodes muniensis,Capra hircus,mammalia,artiodactyla,bovidae,Ixodes muniensis,species,FALSE,Ixodes muniensis,VectorMap,TickMap,on_host_occurrence,Cote D'Ivoire; Rwanda,,2
9925,ixodes pilosus,Capra hircus,mammalia,artiodactyla,bovidae,Ixodes pilosus,species,FALSE,Ixodes pilosus,VectorMap,TickMap,on_host_occurrence,South Africa,,1
9925,ixodes rasus,Capra hircus,mammalia,artiodactyla,bovidae,Ixodes rasus,species,FALSE,Ixodes rasus,VectorMap,TickMap,on_host_occurrence,Cote D'Ivoire,,1
9925,ixodes rubicundus,Capra hircus,mammalia,artiodactyla,bovidae,Ixodes rubicundus,species,FALSE,Ixodes rubicundus,VectorMap,TickMap,on_host_occurrence,"Congo, The Democratic Republic of The; South Africa",,3
9925,mansonia uniformis,Capra hircus,mammalia,artiodactyla,bovidae,Mansonia uniformis,species,FALSE,Mansonia uniformis,VectorMap,BloodMealMap,blood_meal,Japan,,1
9925,ochlerotatus camptorhynchus,Capra hircus,mammalia,artiodactyla,bovidae,Ochlerotatus camptorhynchus,species,FALSE,Ochlerotatus camptorhynchus,MapVEu,MapVEu,blood_meal,Australia,,2
9925,ornithodoros moubata,Capra hircus,mammalia,artiodactyla,bovidae,Ornithodoros moubata,species,FALSE,Ornithodoros moubata,VectorMap,TickMap,on_host_occurrence,"Congo, The Democratic Republic of The",,1
9925,rhipicentor bicornis,Capra hircus,mammalia,artiodactyla,bovidae,Rhipicentor bicornis,species,FALSE,Rhipicentor bicornis,VectorMap,TickMap,on_host_occurrence,"Congo, The Democratic Republic of The",,1
9925,rhipicephalus appendiculatus,Capra hircus,mammalia,artiodactyla,bovidae,Rhipicephalus appendiculatus,species,FALSE,Rhipicephalus appendiculatus,VectorMap,TickMap,on_host_occurrence,"Burundi; Congo, The Democratic Republic of The; Kenya; Mozambique; Rwanda; South Africa; Sudan; Uganda; Zambia",,17
9925,rhipicephalus bequaerti,Capra hircus,mammalia,artiodactyla,bovidae,Rhipicephalus bequaerti,species,FALSE,Rhipicephalus bequaerti,VectorMap,TickMap,on_host_occurrence,Rwanda; Sudan,,2
9925,rhipicephalus bursa,Capra hircus,mammalia,artiodactyla,bovidae,Rhipicephalus bursa,species,FALSE,Rhipicephalus bursa,VectorMap,TickMap,on_host_occurrence,Morocco,,3
9925,rhipicephalus capensis,Capra hircus,mammalia,artiodactyla,bovidae,Rhipicephalus capensis,species,FALSE,Rhipicephalus capensis,VectorMap,TickMap,on_host_occurrence,"Congo, The Democratic Republic of The",,1
9925,rhipicephalus compositus,Capra hircus,mammalia,artiodactyla,bovidae,Rhipicephalus compositus,species,FALSE,Rhipicephalus compositus,VectorMap,TickMap,on_host_occurrence,"Congo, The Democratic Republic of The; Zambia",,2
9925,rhipicephalus decoloratus,Capra hircus,mammalia,artiodactyla,bovidae,Rhipicephalus decoloratus,species,FALSE,Rhipicephalus decoloratus,VectorMap,TickMap,on_host_occurrence,"Congo, The Democratic Republic of The; Cote D'Ivoire; Senegal; South Africa; Zambia",,5
9925,rhipicephalus evertsi,Capra hircus,mammalia,artiodactyla,bovidae,Rhipicephalus evertsi,mixed,FALSE,Rhipicephalus evertsi; Rhipicephalus evertsi evertsi,VectorMap,TickMap,on_host_occurrence,"Djibouti; Mali; Senegal; South Africa; Sudan; Tanzania, United Republic of; Uganda; Zambia",,31
9925,rhipicephalus geigyi,Capra hircus,mammalia,artiodactyla,bovidae,Rhipicephalus geigyi,species,FALSE,Rhipicephalus geigyi,VectorMap,TickMap,on_host_occurrence,Senegal; Sierra Leone,,2
9925,rhipicephalus glabroscutatum,Capra hircus,mammalia,artiodactyla,bovidae,Rhipicephalus glabroscutatum,species,FALSE,Rhipicephalus glabroscutatum,VectorMap,TickMap,on_host_occurrence,South Africa,,16
9925,rhipicephalus guilhoni,Capra hircus,mammalia,artiodactyla,bovidae,Rhipicephalus guilhoni,species,FALSE,Rhipicephalus guilhoni,VectorMap,TickMap,on_host_occurrence,Senegal,,1
9925,rhipicephalus kochi,Capra hircus,mammalia,artiodactyla,bovidae,Rhipicephalus kochi,species,FALSE,Rhipicephalus kochi,VectorMap,TickMap,on_host_occurrence,"Tanzania, United Republic of; Zimbabwe",,9
9925,rhipicephalus longicoxatus,Capra hircus,mammalia,artiodactyla,bovidae,Rhipicephalus longicoxatus,species,FALSE,Rhipicephalus longicoxatus,VectorMap,TickMap,on_host_occurrence,Djibouti,,1
9925,rhipicephalus longus,Capra hircus,mammalia,artiodactyla,bovidae,Rhipicephalus longus,species,FALSE,Rhipicephalus longus,VectorMap,TickMap,on_host_occurrence,"Congo, The Democratic Republic of The",,2
9925,rhipicephalus lunulatus,Capra hircus,mammalia,artiodactyla,bovidae,Rhipicephalus lunulatus,species,FALSE,Rhipicephalus lunulatus,VectorMap,TickMap,on_host_occurrence,Senegal; Sierra Leone,,4
9925,rhipicephalus microplus,Capra hircus,mammalia,artiodactyla,bovidae,Rhipicephalus microplus,species,FALSE,Rhipicephalus microplus,VectorMap,TickMap,on_host_occurrence,Mozambique,,2
9925,rhipicephalus muehlensi,Capra hircus,mammalia,artiodactyla,bovidae,Rhipicephalus muehlensi,species,FALSE,Rhipicephalus muehlensi,VectorMap,TickMap,on_host_occurrence,"Congo, The Democratic Republic of The",,1
9925,rhipicephalus muhsamae,Capra hircus,mammalia,artiodactyla,bovidae,Rhipicephalus muhsamae,species,FALSE,Rhipicephalus muhsamae,VectorMap,TickMap,on_host_occurrence,Senegal,,1
