raw_host_label,source_field,scientific_name_clean,host_binomial,host_infraspecific_epithet,host_authorship_year_suffix,host_canonicalization_flag,review_bucket,package_check_target,suggested_who_host,fuzzy_score,reason_flag,row_count
Icterus spurius,host_scientific_name,Icterus spurius,Icterus spurius,,,already_binomial,manual_crosswalk_candidate,TRUE,,0.5,needs_manual_synonym_map,4
Lampropeltis getulus,host_scientific_name,Lampropeltis getulus,Lampropeltis getulus,,,already_binomial,manual_crosswalk_candidate,TRUE,,0.44999999999999996,needs_manual_synonym_map,4
Lemmiscus curtatus,host_scientific_name,Lemmiscus curtatus,Lemmiscus curtatus,,,already_binomial,manual_crosswalk_candidate,TRUE,,0.55,needs_manual_synonym_map,4
Leopoldamys sabanus,host_scientific_name,Leopoldamys sabanus,Leopoldamys sabanus,,,already_binomial,manual_crosswalk_candidate,TRUE,,0.5263157894736843,needs_manual_synonym_map,4
Lepus townsendii,host_scientific_name,Lepus townsendii,Lepus townsendii,,,already_binomial,manual_crosswalk_candidate,TRUE,,0.5625,needs_manual_synonym_map,4
Lepus townsendii_Bachman 1839,host_scientific_name,Lepus townsendii Bachman 1839,Lepus townsendii,,Bachman 1839,authorship_or_suffix,manual_crosswalk_candidate,TRUE,,0.5625,needs_binomialization,4
Lissotis melanogaster,host_scientific_name,Lissotis melanogaster,Lissotis melanogaster,,,already_binomial,manual_crosswalk_candidate,TRUE,,0.5714285714285714,needs_manual_synonym_map,4
Manorina melanocephala,host_scientific_name,Manorina melanocephala,Manorina melanocephala,,,already_binomial,manual_crosswalk_candidate,TRUE,Arenaria melanocephala,0.773,needs_manual_synonym_map,4
Metachirus nudicaudatus_É. Geoffroy 1803,host_scientific_name,Metachirus nudicaudatus É. Geoffroy 1803,Metachirus nudicaudatus,,É. Geoffroy 1803,authorship_or_suffix,manual_crosswalk_candidate,TRUE,,0.5217391304347826,needs_binomialization,4
Mus cervicolor,host_scientific_name,Mus cervicolor,Mus cervicolor,,,already_binomial,manual_crosswalk_candidate,TRUE,,0.4285714285714286,needs_manual_synonym_map,4
Nycticeius humeralis,host_scientific_name,Nycticeius humeralis,Nycticeius humeralis,,,already_binomial,manual_crosswalk_candidate,TRUE,,0.5652173913043479,needs_manual_synonym_map,4
Panthera onca,host_scientific_name,Panthera onca,Panthera onca,,,already_binomial,manual_crosswalk_candidate,TRUE,Panthera uncia,0.857,needs_manual_synonym_map,4
Petochelidon pyrrhonota,host_scientific_name,Petochelidon pyrrhonota,Petochelidon pyrrhonota,,,already_binomial,manual_crosswalk_candidate,TRUE,,0.4347826086956522,needs_manual_synonym_map,4
Phenacomys intermedius_Merriam 1889,host_scientific_name,Phenacomys intermedius Merriam 1889,Phenacomys intermedius,,Merriam 1889,authorship_or_suffix,manual_crosswalk_candidate,TRUE,,0.5,needs_binomialization,4
Pheuccticus ludovicianus,host_scientific_name,Pheuccticus ludovicianus,Pheuccticus ludovicianus,,,already_binomial,manual_crosswalk_candidate,TRUE,,0.6666666666666667,needs_manual_synonym_map,4
Picoides nuttallii,host_scientific_name,Picoides nuttallii,Picoides nuttallii,,,already_binomial,manual_crosswalk_candidate,TRUE,,0.6666666666666667,needs_manual_synonym_map,4
Procavia capensis capensis_Pallas 1766,host_scientific_name,Procavia capensis capensis Pallas 1766,Procavia capensis,capensis,Pallas 1766,trinomial_and_suffix,manual_crosswalk_candidate,TRUE,,0.6470588235294117,needs_binomialization,4
Psammomys obesus_Cretzschmar 1828,host_scientific_name,Psammomys obesus Cretzschmar 1828,Psammomys obesus,,Cretzschmar 1828,authorship_or_suffix,manual_crosswalk_candidate,TRUE,,0.5625,needs_binomialization,4
Pteropus conspicillatus,host_scientific_name,Pteropus conspicillatus,Pteropus conspicillatus,,,already_binomial,manual_crosswalk_candidate,TRUE,,0.6521739130434783,needs_manual_synonym_map,4
Redunca redunca_Pallas 1767,host_scientific_name,Redunca redunca Pallas 1767,Redunca redunca,,Pallas 1767,authorship_or_suffix,manual_crosswalk_candidate,TRUE,,0.6470588235294117,needs_binomialization,4
Richmondena cardinalis,host_scientific_name,Richmondena cardinalis,Richmondena cardinalis,,,already_binomial,manual_crosswalk_candidate,TRUE,,0.5454545454545454,needs_manual_synonym_map,4
Seiurus motacilla,host_scientific_name,Seiurus motacilla,Seiurus motacilla,,,already_binomial,manual_crosswalk_candidate,TRUE,,0.5294117647058824,needs_manual_synonym_map,4
Spermophilus canus_Merriam 1898,host_scientific_name,Spermophilus canus Merriam 1898,Spermophilus canus,,Merriam 1898,authorship_or_suffix,manual_crosswalk_candidate,TRUE,spermophilus citellus,0.762,needs_binomialization,4
Spermophilus mollis_Kennicott 1863,host_scientific_name,Spermophilus mollis Kennicott 1863,Spermophilus mollis,,Kennicott 1863,authorship_or_suffix,manual_crosswalk_candidate,TRUE,spermophilus citellus,0.762,needs_binomialization,4
Steatomys pratensis_Peters 1846,host_scientific_name,Steatomys pratensis Peters 1846,Steatomys pratensis,,Peters 1846,authorship_or_suffix,manual_crosswalk_candidate,TRUE,,0.5789473684210527,needs_binomialization,4
Tachyoryctes splendens_Rüppell 1835,host_scientific_name,Tachyoryctes splendens Rüppell 1835,Tachyoryctes splendens,,Rüppell 1835,authorship_or_suffix,manual_crosswalk_candidate,TRUE,,0.6363636363636364,needs_binomialization,4
Tchagra senegalus,host_scientific_name,Tchagra senegalus,Tchagra senegalus,,,already_binomial,manual_crosswalk_candidate,TRUE,,0.5263157894736843,needs_manual_synonym_map,4
Thrichomys apereoides laurenteus_Thomas 1904,host_scientific_name,Thrichomys apereoides laurenteus Thomas 1904,Thrichomys apereoides,laurenteus,Thomas 1904,trinomial_and_suffix,manual_crosswalk_candidate,TRUE,,0.4285714285714286,needs_binomialization,4
Trichosurus vulpecula,host_scientific_name,Trichosurus vulpecula,Trichosurus vulpecula,,,already_binomial,manual_crosswalk_candidate,TRUE,,0.45833333333333337,needs_manual_synonym_map,4
Trinomys albispinus_I. Geoffroy 1838,host_scientific_name,Trinomys albispinus I. Geoffroy 1838,Trinomys albispinus,,I. Geoffroy 1838,authorship_or_suffix,manual_crosswalk_candidate,TRUE,,0.5789473684210527,needs_binomialization,4
Trinomys gratiosus_Moojen 1948,host_scientific_name,Trinomys gratiosus Moojen 1948,Trinomys gratiosus,,Moojen 1948,authorship_or_suffix,manual_crosswalk_candidate,TRUE,,0.5714285714285714,needs_binomialization,4
Tyrannus tyrannus,host_scientific_name,Tyrannus tyrannus,Tyrannus tyrannus,,,already_binomial,manual_crosswalk_candidate,TRUE,,0.5294117647058824,needs_manual_synonym_map,4
Urocyon littoralis,host_scientific_name,Urocyon littoralis,Urocyon littoralis,,,already_binomial,manual_crosswalk_candidate,TRUE,,0.5,needs_manual_synonym_map,4
"Varanus albigularis (DAUDIN, 1802)",host_scientific_name,"Varanus albigularis (DAUDIN, 1802)",Varanus albigularis,,"(DAUDIN, 1802)",authorship_or_suffix,manual_crosswalk_candidate,TRUE,,0.5263157894736843,needs_binomialization,4
Xerus rutilus_Cretzschmar 1828,host_scientific_name,Xerus rutilus Cretzschmar 1828,Xerus rutilus,,Cretzschmar 1828,authorship_or_suffix,manual_crosswalk_candidate,TRUE,,0.625,needs_binomialization,4
Anolis carolinensis,host_scientific_name,Anolis carolinensis,Anolis carolinensis,,,already_binomial,manual_crosswalk_candidate,TRUE,Anas carolinensis,0.842,needs_manual_synonym_map,3
Anthochaera carunculata,host_scientific_name,Anthochaera carunculata,Anthochaera carunculata,,,already_binomial,manual_crosswalk_candidate,TRUE,,0.5217391304347826,needs_manual_synonym_map,3
Blanfordimys afghanus Thomas 1912,host_scientific_name,Blanfordimys afghanus Thomas 1912,Blanfordimys afghanus,,Thomas 1912,authorship_or_suffix,manual_crosswalk_candidate,TRUE,,0.47619047619047616,needs_binomialization,3
Blarina brevicauda; Microtus pennsylvanicus; Peromyscus leucopus; Tamias striatus; Zapus hudsonius,host_scientific_name,Blarina brevicauda; Microtus pennsylvanicus; Peromyscus leucopus; Tamias striatus; Zapus hudsonius,Blarina brevicauda;,,Microtus pennsylvanicus; Peromyscus leucopus; Tamias striatus; Zapus hudsonius,authorship_or_suffix,manual_crosswalk_candidate,TRUE,,0.6842105263157895,needs_binomialization,3
Bubalus arnee,host_scientific_name,Bubalus arnee,Bubalus arnee,,,already_binomial,manual_crosswalk_candidate,TRUE,,0.5333333333333333,needs_manual_synonym_map,3
"Calabaria reinhardtii (SCHLEGEL, 1848)",host_scientific_name,"Calabaria reinhardtii (SCHLEGEL, 1848)",Calabaria reinhardtii,,"(SCHLEGEL, 1848)",authorship_or_suffix,manual_crosswalk_candidate,TRUE,,0.47619047619047616,needs_binomialization,3
Callipepla gambelii,host_scientific_name,Callipepla gambelii,Callipepla gambelii,,,already_binomial,manual_crosswalk_candidate,TRUE,,0.4444444444444444,needs_manual_synonym_map,3
Canis adustus adustus_Sundevall 1847,host_scientific_name,Canis adustus adustus Sundevall 1847,Canis adustus,adustus,Sundevall 1847,trinomial_and_suffix,manual_crosswalk_candidate,TRUE,,0.6923076923076923,needs_binomialization,3
Centropus toulou,host_scientific_name,Centropus toulou,Centropus toulou,,,already_binomial,manual_crosswalk_candidate,TRUE,,0.5263157894736843,needs_manual_synonym_map,3
Cephalophus natalensis_A. Smith 1834,host_scientific_name,Cephalophus natalensis A. Smith 1834,Cephalophus natalensis,,A. Smith 1834,authorship_or_suffix,manual_crosswalk_candidate,TRUE,,0.6363636363636364,needs_binomialization,3
Cisticola natalensis,host_scientific_name,Cisticola natalensis,Cisticola natalensis,,,already_binomial,manual_crosswalk_candidate,TRUE,,0.65,needs_manual_synonym_map,3
Cistothorus palustris,host_scientific_name,Cistothorus palustris,Cistothorus palustris,,,already_binomial,manual_crosswalk_candidate,TRUE,,0.5714285714285714,needs_manual_synonym_map,3
Coccyzus americanus,host_scientific_name,Coccyzus americanus,Coccyzus americanus,,,already_binomial,manual_crosswalk_candidate,TRUE,,0.6842105263157895,needs_manual_synonym_map,3
Columbina inca,host_scientific_name,Columbina inca,Columbina inca,,,already_binomial,manual_crosswalk_candidate,TRUE,,0.6428571428571428,needs_manual_synonym_map,3
Crocidura viaria_I. Geoffroy 1834,host_scientific_name,Crocidura viaria I. Geoffroy 1834,Crocidura viaria,,I. Geoffroy 1834,authorship_or_suffix,manual_crosswalk_candidate,TRUE,,0.7222222222222222,needs_binomialization,3
Cynomys gunnisoni_Baird 1855,host_scientific_name,Cynomys gunnisoni Baird 1855,Cynomys gunnisoni,,Baird 1855,authorship_or_suffix,manual_crosswalk_candidate,TRUE,,0.55,needs_binomialization,3
Dasyprocta fuliginosa_Wagler 1832,host_scientific_name,Dasyprocta fuliginosa Wagler 1832,Dasyprocta fuliginosa,,Wagler 1832,authorship_or_suffix,manual_crosswalk_candidate,TRUE,,0.6666666666666667,needs_binomialization,3
"Dendroaspis viridis (HALLOWELL, 1844)",host_scientific_name,"Dendroaspis viridis (HALLOWELL, 1844)",Dendroaspis viridis,,"(HALLOWELL, 1844)",authorship_or_suffix,manual_crosswalk_candidate,TRUE,,0.4736842105263158,needs_binomialization,3
Dendrohyrax dorsalis_Fraser 1854,host_scientific_name,Dendrohyrax dorsalis Fraser 1854,Dendrohyrax dorsalis,,Fraser 1854,authorship_or_suffix,manual_crosswalk_candidate,TRUE,,0.5454545454545454,needs_binomialization,3
Dipodomys merriami merriami Mearns 1890,host_scientific_name,Dipodomys merriami merriami Mearns 1890,Dipodomys merriami,merriami,Mearns 1890,trinomial_and_suffix,manual_crosswalk_candidate,TRUE,,0.6666666666666667,needs_binomialization,3
Elephantulus rupestris_A. Smith 1831,host_scientific_name,Elephantulus rupestris A. Smith 1831,Elephantulus rupestris,,A. Smith 1831,authorship_or_suffix,manual_crosswalk_candidate,TRUE,,0.4545454545454546,needs_binomialization,3
Empidonax virescens,host_scientific_name,Empidonax virescens,Empidonax virescens,,,already_binomial,manual_crosswalk_candidate,TRUE,,0.65,needs_manual_synonym_map,3
Felis silvestris ugandae_Schwann 1904,host_scientific_name,Felis silvestris ugandae Schwann 1904,Felis silvestris,ugandae,Schwann 1904,trinomial_and_suffix,manual_crosswalk_candidate,TRUE,,0.5,needs_binomialization,3
Galerella pulverulenta_Wagner 1839,host_scientific_name,Galerella pulverulenta Wagner 1839,Galerella pulverulenta,,Wagner 1839,authorship_or_suffix,manual_crosswalk_candidate,TRUE,,0.4545454545454546,needs_binomialization,3
Galerella sanguinea cauui_A. Smith 1836,host_scientific_name,Galerella sanguinea cauui A. Smith 1836,Galerella sanguinea,cauui,A. Smith 1836,trinomial_and_suffix,manual_crosswalk_candidate,TRUE,,0.4736842105263158,needs_binomialization,3
Genetta genetta felina_Thunberg 1811,host_scientific_name,Genetta genetta felina Thunberg 1811,Genetta genetta,felina,Thunberg 1811,trinomial_and_suffix,manual_crosswalk_candidate,TRUE,,0.625,needs_binomialization,3
Gymnorhina tibicen,host_scientific_name,Gymnorhina tibicen,Gymnorhina tibicen,,,already_binomial,manual_crosswalk_candidate,TRUE,,0.4,needs_manual_synonym_map,3
"Hemachatus haemachatus (BONNATERRE, 1789)",host_scientific_name,"Hemachatus haemachatus (BONNATERRE, 1789)",Hemachatus haemachatus,,"(BONNATERRE, 1789)",authorship_or_suffix,manual_crosswalk_candidate,TRUE,,0.5,needs_binomialization,3
Holochilus brasiliensis_Desmarest 1819,host_scientific_name,Holochilus brasiliensis Desmarest 1819,Holochilus brasiliensis,,Desmarest 1819,authorship_or_suffix,manual_crosswalk_candidate,TRUE,,0.6086956521739131,needs_binomialization,3
Hyemoschus aquaticus_Ogilby 1841,host_scientific_name,Hyemoschus aquaticus Ogilby 1841,Hyemoschus aquaticus,,Ogilby 1841,authorship_or_suffix,manual_crosswalk_candidate,TRUE,,0.6,needs_binomialization,3
Icterus gularis,host_scientific_name,Icterus gularis,Icterus gularis,,,already_binomial,manual_crosswalk_candidate,TRUE,,0.44999999999999996,needs_manual_synonym_map,3
Kobus kob thomasi_P. L. Sclater 1896,host_scientific_name,Kobus kob thomasi P. L. Sclater 1896,Kobus kob,thomasi,P. L. Sclater 1896,trinomial_and_suffix,manual_crosswalk_candidate,TRUE,,0.30000000000000004,needs_binomialization,3
Kobus kob_Erxleben 1777,host_scientific_name,Kobus kob Erxleben 1777,Kobus kob,,Erxleben 1777,authorship_or_suffix,manual_crosswalk_candidate,TRUE,,0.30000000000000004,needs_binomialization,3
Kurixalus eiffingeri,host_scientific_name,Kurixalus eiffingeri,Kurixalus eiffingeri,,,already_binomial,manual_crosswalk_candidate,TRUE,,0.44999999999999996,needs_manual_synonym_map,3
Lepus microtis microtis_Heuglin 1865,host_scientific_name,Lepus microtis microtis Heuglin 1865,Lepus microtis,microtis,Heuglin 1865,trinomial_and_suffix,manual_crosswalk_candidate,TRUE,,0.5714285714285714,needs_binomialization,3
Lepus microtis_Heuglin 1865,host_scientific_name,Lepus microtis Heuglin 1865,Lepus microtis,,Heuglin 1865,authorship_or_suffix,manual_crosswalk_candidate,TRUE,,0.5714285714285714,needs_binomialization,3
Limnonectes namiyei,host_scientific_name,Limnonectes namiyei,Limnonectes namiyei,,,already_binomial,manual_crosswalk_candidate,TRUE,,0.4285714285714286,needs_manual_synonym_map,3
Lophuromys aquilus_True 1892,host_scientific_name,Lophuromys aquilus True 1892,Lophuromys aquilus,,True 1892,authorship_or_suffix,manual_crosswalk_candidate,TRUE,,0.6842105263157895,needs_binomialization,3
Lutreolina crassicaudata_Desmarest 1804,host_scientific_name,Lutreolina crassicaudata Desmarest 1804,Lutreolina crassicaudata,,Desmarest 1804,authorship_or_suffix,manual_crosswalk_candidate,TRUE,,0.5833333333333333,needs_binomialization,3
Macropus rufus_Desmarest 1822,host_scientific_name,Macropus rufus Desmarest 1822,Macropus rufus,,Desmarest 1822,authorship_or_suffix,manual_crosswalk_candidate,TRUE,pteropus rufus,0.786,needs_binomialization,3
Madoqua guentheri_Thomas 1894,host_scientific_name,Madoqua guentheri Thomas 1894,Madoqua guentheri,,Thomas 1894,authorship_or_suffix,manual_crosswalk_candidate,TRUE,,0.7222222222222222,needs_binomialization,3
Manis temminckii_Smuts 1832,host_scientific_name,Manis temminckii Smuts 1832,Manis temminckii,,Smuts 1832,authorship_or_suffix,manual_crosswalk_candidate,TRUE,,0.4736842105263158,needs_binomialization,3
Marmosops incanus_Lund 1840,host_scientific_name,Marmosops incanus Lund 1840,Marmosops incanus,,Lund 1840,authorship_or_suffix,manual_crosswalk_candidate,TRUE,,0.5789473684210527,needs_binomialization,3
Marmosops paulensis_Tate 1931,host_scientific_name,Marmosops paulensis Tate 1931,Marmosops paulensis,,Tate 1931,authorship_or_suffix,manual_crosswalk_candidate,TRUE,,0.6842105263157895,needs_binomialization,3
Megascops kennicottii,host_scientific_name,Megascops kennicottii,Megascops kennicottii,,,already_binomial,manual_crosswalk_candidate,TRUE,,0.5238095238095238,needs_manual_synonym_map,3
Mellivora capensis_Schreber 1776,host_scientific_name,Mellivora capensis Schreber 1776,Mellivora capensis,,Schreber 1776,authorship_or_suffix,manual_crosswalk_candidate,TRUE,,0.6111111111111112,needs_binomialization,3
Microgale dobsoni Thomas 1884,host_scientific_name,Microgale dobsoni Thomas 1884,Microgale dobsoni,,Thomas 1884,authorship_or_suffix,manual_crosswalk_candidate,TRUE,,0.5555555555555556,needs_binomialization,3
Microhyla okinavensis,host_scientific_name,Microhyla okinavensis,Microhyla okinavensis,,,already_binomial,manual_crosswalk_candidate,TRUE,,0.47619047619047616,needs_manual_synonym_map,3
Mirafra africana,host_scientific_name,Mirafra africana,Mirafra africana,,,already_binomial,manual_crosswalk_candidate,TRUE,,0.625,needs_manual_synonym_map,3
Myotis tricolor_Temminck 1832,host_scientific_name,Myotis tricolor Temminck 1832,Myotis tricolor,,Temminck 1832,authorship_or_suffix,manual_crosswalk_candidate,TRUE,,0.6,needs_binomialization,3
Myotis velifer_J. A. Allen 1890,host_scientific_name,Myotis velifer J. A. Allen 1890,Myotis velifer,,J. A. Allen 1890,authorship_or_suffix,manual_crosswalk_candidate,TRUE,,0.5714285714285714,needs_binomialization,3
"Naja haje (LINNAEUS, 1758)",host_scientific_name,"Naja haje (LINNAEUS, 1758)",Naja haje,,"(LINNAEUS, 1758)",authorship_or_suffix,manual_crosswalk_candidate,TRUE,,0.4545454545454546,needs_binomialization,3
Nandinia binotata_Gray 1830,host_scientific_name,Nandinia binotata Gray 1830,Nandinia binotata,,Gray 1830,authorship_or_suffix,manual_crosswalk_candidate,TRUE,,0.4736842105263158,needs_binomialization,3
Neoromicia capensis_A. Smith 1829,host_scientific_name,Neoromicia capensis A. Smith 1829,Neoromicia capensis,,A. Smith 1829,authorship_or_suffix,manual_crosswalk_candidate,TRUE,,0.5789473684210527,needs_binomialization,3
