disease_name,disease_name_clean,vector_species,vector_species_clean,vector_group,vector_group_clean,best_evidence_level,best_evidence_basis,record_sources,source_count,supporting_row_count,locations_summary,sources_summary,notes_summary,has_lit_review,has_efsa,vector_species_rule_cleaned,taxonomy_cleanup_method,vector_species_original,vector_species_taxonomy_cleaned,vector_taxon_rank,review_needed,review_note,vector_join_key,competence_disease_name,vector_competence_species,vector_competence_group,vector_competence_status,competence_statuses,vector_competence_evidence_types,transmission_demonstrated,natural_infection_reported,vector_role_hint,uncertainty_reason,competence_locations_summary,competence_source_examples,competence_note_examples,competence_row_count,vector_competence_name_cleanup_methods
Plague,plague,Paradoxopsyllus hesperius kalabukhovi,paradoxopsyllus hesperius kalabukhovi,flea,flea,confirmed,review,lit_review,1,1,China; Mongolia; Russia,Medvedev et al. 2022,accessory vector,TRUE,FALSE,paradoxopsyllus hesperius kalabukhovi,no_change,Paradoxopsyllus hesperius kalabukhovi,paradoxopsyllus hesperius kalabukhovi,infraspecific,FALSE,,paradoxopsyllus hesperius kalabukhovi,Plague,Paradoxopsyllus hesperius kalabukhovi,flea,unclear,unclear,narrative_review,,yes,secondary_vector,field_detection_only,China; Mongolia; Russia,Medvedev et al. 2022,accessory vector with field infection only in the cited material,1,normalized_name
Plague,plague,Paradoxopsyllus repandus,paradoxopsyllus repandus,flea,flea,confirmed,review,lit_review,1,1,Kazakhstan; Turkmenistan,Medvedev et al. 2022,accessory or occasional vector,TRUE,FALSE,paradoxopsyllus repandus,no_change,Paradoxopsyllus repandus,paradoxopsyllus repandus,species,FALSE,,paradoxopsyllus repandus,Plague,Paradoxopsyllus repandus,flea,mixed,mixed,narrative_review,yes,yes,,temperature_dependent,Kazakhstan; Turkmenistan,Medvedev et al. 2022,experimental transmission was host and temperature dependent,1,normalized_name
Plague,plague,Paradoxopsyllus scorodumovi,paradoxopsyllus scorodumovi,flea,flea,confirmed,review,lit_review,1,1,Mongolia; Russia,Medvedev et al. 2022,main vector; occasional in Tuva,TRUE,FALSE,paradoxopsyllus scorodumovi,no_change,Paradoxopsyllus scorodumovi,paradoxopsyllus scorodumovi,species,FALSE,,paradoxopsyllus scorodumovi,Plague,Paradoxopsyllus scorodumovi,flea,mixed,mixed,narrative_review,mixed,yes,primary_vector,,Mongolia; Russia,Medvedev et al. 2022,main vector in Gorno Altai and Sailugem but only occasional vector in Tuva and transmission varied by experiment,1,normalized_name
Plague,plague,Paradoxopsyllus teretifrons,paradoxopsyllus teretifrons,flea,flea,confirmed,review,lit_review,1,1,Kazakhstan; Turkmenistan,Medvedev et al. 2022,plague vector,TRUE,FALSE,paradoxopsyllus teretifrons,no_change,Paradoxopsyllus teretifrons,paradoxopsyllus teretifrons,species,FALSE,,paradoxopsyllus teretifrons,Plague,Paradoxopsyllus teretifrons,flea,mixed,mixed,narrative_review,yes,yes,,,West Turkmenistan; Balkhash region,Medvedev et al. 2022,experimental transmission without proventricular blocks and low activity in some foci,1,normalized_name
Plague,plague,Pleochaetis exilis,pleochaetis exilis,flea,flea,confirmed,review,lit_review,1,1,North America,Eisen et al. 2009 Table 1,experimentally confirmed,TRUE,FALSE,pleochaetis exilis,no_change,Pleochaetis exilis,pleochaetis exilis,species,FALSE,,pleochaetis exilis,Plague,Pleochaetis exilis,flea,competent,competent,narrative_review,yes,,,,North America,Eisen et al. 2009,experimentally confirmed vector,1,normalized_name
Plague,plague,Polygenis bohlsi bohlsi,polygenis bohlsi bohlsi,flea,flea,candidate,review,lit_review,1,1,Northeast Brazil,Reis et al. 2021,naturally infected,TRUE,FALSE,polygenis bohlsi bohlsi,no_change,Polygenis bohlsi bohlsi,polygenis bohlsi bohlsi,infraspecific,FALSE,,polygenis bohlsi bohlsi,Plague,Polygenis bohlsi bohlsi,flea,unclear,unclear,narrative_review,,yes,,,Northeast Brazil,Reis et al. 2021,naturally infected but competence role not established in the review,1,normalized_name
Plague,plague,Polygenis bohlsi jordani,polygenis bohlsi jordani,flea,flea,confirmed,review,lit_review,1,1,Northeast Brazil,Reis et al. 2021,most effective vector,TRUE,FALSE,polygenis bohlsi jordani,no_change,Polygenis bohlsi jordani,polygenis bohlsi jordani,infraspecific,FALSE,,polygenis bohlsi jordani,Plague,Polygenis bohlsi jordani,flea,competent,competent,narrative_review,yes,yes,,,Northeast Brazil,Reis et al. 2021,studies in lab colonies showed transmission and the species was treated as the most effective vector,1,normalized_name
Plague,plague,Polygenis gwyni,polygenis gwyni,flea,flea,confirmed,review,lit_review,1,1,North America,Eisen et al. 2009 Table 1,experimentally confirmed,TRUE,FALSE,polygenis gwyni,no_change,Polygenis gwyni,polygenis gwyni,species,FALSE,,polygenis gwyni,Plague,Polygenis gwyni,flea,competent,competent,narrative_review,yes,,,,North America,Eisen et al. 2009,experimentally confirmed vector,1,normalized_name
Plague,plague,Polygenis tripus,polygenis tripus,flea,flea,confirmed,review,lit_review,1,1,Northeast Brazil,Reis et al. 2021,efficient vector; naturally infected,TRUE,FALSE,polygenis tripus,no_change,Polygenis tripus,polygenis tripus,species,FALSE,,polygenis tripus,Plague,Polygenis tripus,flea,mixed,mixed,narrative_review,yes,yes,,limited_or_indirect_support,Northeast Brazil,Reis et al. 2021,efficient vector in the Northeast focus but role in Serra dos Orgãos remains unknown,1,normalized_name
Plague,plague,Pulex irritans,pulex irritans,flea,flea,confirmed,review,lit_review,1,3,North America; Northeast Brazil; Serra dos Orgaos (RJ),Eisen et al. 2009 Table 1; Gage and Kosoy 2005; Reis et al. 2021,"experimentally confirmed; mechanical vector, poor biological vector; naturally infected",TRUE,FALSE,pulex irritans,no_change,Pulex irritans,pulex irritans,species,FALSE,,pulex irritans,Plague,Pulex irritans,flea,mixed,mixed; unclear,narrative_review,yes,yes,,low_competence_or_efficiency,North America; Northeast Brazil; Serra dos Orgãos RJ,Eisen et al. 2009; Reis et al. 2021,exceptionally poor biological vector but can transmit mechanically; naturally infected but the review does not establish competence here,2,normalized_name
Plague,plague,Rhadinopsylla daurica,rhadinopsylla daurica,flea,flea,probable,review,lit_review,1,1,,Gage and Kosoy 2005,block-free transmission,TRUE,FALSE,rhadinopsylla daurica,no_change,Rhadinopsylla daurica,rhadinopsylla daurica,species,FALSE,,rhadinopsylla daurica,Plague,Rhadinopsylla daurica,flea,mixed,mixed,narrative_review,yes,,,,,Gage and Kosoy 2005,block free transmission to susceptible hosts,1,normalized_name
Plague,plague,Rhadinopsylla rothschildi,rhadinopsylla rothschildi,flea,flea,probable,review,lit_review,1,1,,Gage and Kosoy 2005,block-free transmission,TRUE,FALSE,rhadinopsylla rothschildi,no_change,Rhadinopsylla rothschildi,rhadinopsylla rothschildi,species,FALSE,,rhadinopsylla rothschildi,Plague,Rhadinopsylla rothschildi,flea,mixed,mixed,narrative_review,yes,,,,,Gage and Kosoy 2005,block free transmission to susceptible hosts,1,normalized_name
Plague,plague,Thrassis acamantis,thrassis acamantis,flea,flea,confirmed,review,lit_review,1,1,North America,Eisen et al. 2009 Table 1,experimentally confirmed,TRUE,FALSE,thrassis acamantis,no_change,Thrassis acamantis,thrassis acamantis,species,FALSE,,thrassis acamantis,Plague,Thrassis acamantis,flea,competent,competent,narrative_review,yes,,,,North America,Eisen et al. 2009,experimentally confirmed vector,1,normalized_name
Plague,plague,Thrassis arizonensis,thrassis arizonensis,flea,flea,confirmed,review,lit_review,1,1,North America,Eisen et al. 2009 Table 1,experimentally confirmed,TRUE,FALSE,thrassis arizonensis,no_change,Thrassis arizonensis,thrassis arizonensis,species,FALSE,,thrassis arizonensis,Plague,Thrassis arizonensis,flea,competent,competent,narrative_review,yes,,,,North America,Eisen et al. 2009,experimentally confirmed vector,1,normalized_name
Plague,plague,Thrassis bacchi,thrassis bacchi,flea,flea,confirmed,review,lit_review,1,1,North America,Eisen et al. 2009 Table 1,experimentally confirmed,TRUE,FALSE,thrassis bacchi,no_change,Thrassis bacchi,thrassis bacchi,species,FALSE,,thrassis bacchi,Plague,Thrassis bacchi,flea,competent,competent,narrative_review,yes,,,,North America,Eisen et al. 2009,experimentally confirmed vector,1,normalized_name
Plague,plague,Thrassis fotus,thrassis fotus,flea,flea,confirmed,review,lit_review,1,1,North America,Eisen et al. 2009 Table 1,experimentally confirmed,TRUE,FALSE,thrassis fotus,no_change,Thrassis fotus,thrassis fotus,species,FALSE,,thrassis fotus,Plague,Thrassis fotus,flea,competent,competent,narrative_review,yes,,,,North America,Eisen et al. 2009,experimentally confirmed vector,1,normalized_name
Plague,plague,Thrassis francisi,thrassis francisi,flea,flea,confirmed,review,lit_review,1,1,North America,Eisen et al. 2009 Table 1,experimentally confirmed,TRUE,FALSE,thrassis francisi,no_change,Thrassis francisi,thrassis francisi,species,FALSE,,thrassis francisi,Plague,Thrassis francisi,flea,competent,competent,narrative_review,yes,,,,North America,Eisen et al. 2009,experimentally confirmed vector,1,normalized_name
Plague,plague,Thrassis pandorae,thrassis pandorae,flea,flea,confirmed,review,lit_review,1,1,North America,Eisen et al. 2009 Table 1,experimentally confirmed,TRUE,FALSE,thrassis pandorae,no_change,Thrassis pandorae,thrassis pandorae,species,FALSE,,thrassis pandorae,Plague,Thrassis pandorae,flea,competent,competent,narrative_review,yes,,,,North America,Eisen et al. 2009,experimentally confirmed vector,1,normalized_name
Plague,plague,Xenopsylla astia,xenopsylla astia,flea,flea,probable,review,lit_review,1,1,southern Asia,Gage and Kosoy 2005,relatively inefficient transmitter,TRUE,FALSE,xenopsylla astia,no_change,Xenopsylla astia,xenopsylla astia,species,FALSE,,xenopsylla astia,Plague,Xenopsylla astia,flea,mixed,mixed,narrative_review,yes,,,,southern Asia,Gage and Kosoy 2005,relatively inefficient transmitter of plague,1,normalized_name
Plague,plague,Xenopsylla brasiliensis,xenopsylla brasiliensis,flea,flea,candidate,review,lit_review,1,1,,Gage and Kosoy 2005,possible exception among common rat fleas,TRUE,FALSE,xenopsylla brasiliensis,no_change,Xenopsylla brasiliensis,xenopsylla brasiliensis,species,FALSE,,xenopsylla brasiliensis,Plague,Xenopsylla brasiliensis,flea,unclear,unclear,narrative_review,,,,,,Gage and Kosoy 2005,possible exception among common rat fleas but no direct competence result in the quoted passage,1,normalized_name
Plague,plague,Xenopsylla cheopis,xenopsylla cheopis,flea,flea,confirmed,review,lit_review,1,5,North America; Northeast Brazil; Serra dos Orgaos (RJ),Ben Ari et al. 2011; Eisen et al. 2009 Table 1; Gage and Kosoy 2005; Krasnov et al. 2006; Reis et al. 2021,classic plague vector; naturally infected; example species; low transmission efficiency; experimentally confirmed; likely main vector in human foci; principal vector,TRUE,FALSE,xenopsylla cheopis,no_change,Xenopsylla cheopis,xenopsylla cheopis,species,FALSE,,xenopsylla cheopis,Plague,Xenopsylla cheopis,flea,competent,competent,narrative_review,yes,yes,primary_vector,,North America; Northeast Brazil; Serra dos Orgãos RJ,Eisen et al. 2009; Reis et al. 2021,classic plague vector and naturally infected in the Brazilian foci; experimentally confirmed vector and strongest classic flea vector in the table,2,normalized_name
Rift Valley fever,rift valley fever,Aedes (Aedimorphus) dentatus,aedes aedimorphus dentatus,mosquito,mosquito,probable,review,lit_review,1,1,,Pepin et al. 2010,epidemiological importance,TRUE,FALSE,aedes aedimorphus dentatus,no_change,Aedes (Aedimorphus) dentatus,aedes aedimorphus dentatus,infraspecific,FALSE,,aedes aedimorphus dentatus,Rift Valley fever,Aedes (Aedimorphus) dentatus,mosquito,competent,competent,narrative_review,yes,yes,,,,Pepin et al. 2010,epidemiological importance,1,normalized_name
Rift Valley fever,rift valley fever,Aedes (Aedimorphus) vexans arabiensis,aedes aedimorphus vexans arabiensis,mosquito,mosquito,probable,review,lit_review,1,1,,Pepin et al. 2010,likely maintenance vector,TRUE,FALSE,aedes aedimorphus vexans arabiensis,no_change,Aedes (Aedimorphus) vexans arabiensis,aedes aedimorphus vexans arabiensis,infraspecific,FALSE,,aedes aedimorphus vexans arabiensis,Rift Valley fever,Aedes (Aedimorphus) vexans arabiensis,mosquito,competent,competent,narrative_review,yes,yes,maintenance_vector,,,Pepin et al. 2010,likely maintenance vector,1,normalized_name
Rift Valley fever,rift valley fever,Aedes (Neomelaniconion) circumluteolus,aedes neomelaniconion circumluteolus,mosquito,mosquito,confirmed,review,lit_review,1,1,,Pepin et al. 2010,maintenance vector,TRUE,FALSE,aedes circumluteolus,rule_drop_subgenus_token,Aedes (Neomelaniconion) circumluteolus,aedes circumluteolus,species,FALSE,,aedes circumluteolus,Rift Valley fever,Aedes (Neomelaniconion) circumluteolus; Aedes circumluteolus,mosquito,mixed,competent; mixed; unclear,lab_experiment; narrative_review; systematic_review,mixed,yes,maintenance_vector,field_detection_only|population_dependent,Africa; Kenya,Mgongoma et al. 2026; Pepin et al. 2010; Turell et al. 2008,maintenance vector; variable results across studies; review cites isolation; transmitted by bite,3,normalized_name; rule_drop_subgenus_token
Rift Valley fever,rift valley fever,Aedes (Neomelaniconion) mcintoshi,aedes neomelaniconion mcintoshi,mosquito,mosquito,confirmed,review,lit_review,1,1,,Pepin et al. 2010,maintenance vector,TRUE,FALSE,aedes mcintoshi,rule_drop_subgenus_token,Aedes (Neomelaniconion) mcintoshi,aedes mcintoshi,species,FALSE,,aedes mcintoshi,Rift Valley fever,Aedes (Neomelaniconion) mcintoshi; Aedes mcintoshi,mosquito,mixed,competent; mixed; unclear,lab_experiment; narrative_review; systematic_review,mixed,yes,maintenance_vector,field_detection_only|population_dependent,Africa; East Africa; Kenya,Mgongoma et al. 2026; Pepin et al. 2010; Rolin et al. 2013; Turell et al. 2008,maintenance vector; variable results across studies; review cites isolation; transmitted by bite; transovarial transmission; maintenance vector,4,normalized_name; rule_drop_subgenus_token
Rift Valley fever,rift valley fever,Aedes (Neomelaniconion) palpalis group,aedes neomelaniconion palpalis group,mosquito,mosquito,weak,review,lit_review,1,1,,Pepin et al. 2010,debated,TRUE,FALSE,aedes palpalis group,rule_drop_subgenus_token,Aedes (Neomelaniconion) palpalis group,aedes palpalis group,group,FALSE,,aedes palpalis group,Rift Valley fever,Aedes (Neomelaniconion) palpalis group,mosquito,mixed,mixed,narrative_review,mixed,yes,,mixed_or_debated_evidence,,Pepin et al. 2010,debated,1,rule_drop_subgenus_token
Rift Valley fever,rift valley fever,Aedes aegypti,aedes aegypti,mosquito,mosquito,probable,review,EFSA; lit_review,2,7,Kenya; Northern and Eastern Africa; not specified; Rwanda; United States; White Nile state,EFSA Appendix G; Golnar et al. 2014 Table 1; Mgongoma et al. 2026; Nsengimana et al. 2025; Seufi and Galal 2010; Turell et al. 2008; Wu et al. 2025,efsa_pathogen=Rift Valley fever virus; match_confidence=exact; match_method=exact_disease; field detection; highly competent Aedes vector; inoculated transmission only; low measured vector competence; PCR only; potential vector; unlikely major vector,TRUE,TRUE,aedes aegypti,no_change,Aedes aegypti,aedes aegypti,species,FALSE,,aedes aegypti,Rift Valley fever,Aedes aegypti,mosquito,mixed,competent; not_competent; unclear,dataset; field_detection; lab_experiment; narrative_review; systematic_review,mixed,yes,candidate_vector|primary_vector,field_detection_only|low_competence_or_efficiency|no_transmission_demonstrated,global; Kenya; Northern and Eastern Africa; Rwanda; United States; White Nile state,Golnar et al. 2014 Table 1; Mgongoma et al. 2026; Nsengimana et al. 2025; Seufi and Galal 2010; Turell et al. 2008; Wu et al. 2025,field detection; inoculated transmission only; no bite transmission after oral exposure; low measured vector competence; PCR only; potential vector; unlikely major vector; review states it is highly competent for RVFV,6,normalized_name
Rift Valley fever,rift valley fever,Aedes africanus,aedes africanus,mosquito,mosquito,weak,review,lit_review,1,1,Rwanda,Nsengimana et al. 2025,potential vector,TRUE,FALSE,aedes africanus,no_change,Aedes africanus,aedes africanus,species,FALSE,,aedes africanus,Rift Valley fever,Aedes africanus,mosquito,unclear,unclear,narrative_review,,yes,candidate_vector,,Rwanda,Nsengimana et al. 2025,potential vector,1,normalized_name
Rift Valley fever,rift valley fever,Aedes albopictus,aedes albopictus,mosquito,mosquito,probable,review,EFSA; lit_review,2,3,not specified; United States,EFSA Appendix G; Golnar et al. 2014 Table 1; Wu et al. 2025,efsa_pathogen=Rift Valley fever virus; match_confidence=exact; match_method=exact_disease; highly competent Aedes vector; lower measured vector competence,TRUE,TRUE,aedes albopictus,no_change,Aedes albopictus,aedes albopictus,species,FALSE,,aedes albopictus,Rift Valley fever,Aedes albopictus; Stegomyia albopicta,mosquito,competent,competent,dataset; lab_experiment; narrative_review,yes,,,,global; Spain; United States,Brustolin et al. 2017; Golnar et al. 2014 Table 1; Wu et al. 2025,infectious saliva; transmission capacity shown; lower measured vector competence; review states it is highly competent for RVFV,3,manual_map; normalized_name
